idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 9284.0 28344.0 58738.0 96377.0 136156.0 173974.0 207303.0 234990.0 256824.0 273154.0 284604.0 291893.0 295734.0 296778.0 295596.0 292672.0
1 1.0 257.468171894071 49.328519885754986 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 13539.0 39176.0 78023.0 124160.0 171197.0 214481.0 251452.0 281182.0 303786.0 319930.0 330511.0 336468.0 338682.0 337927.0 334865.0 330042.0
2 1.0 216.99481538579178 -30.033872634844457 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 26031.0 60278.0 103435.0 148305.0 189627.0 224618.0 252365.99999999997 273081.0 287526.0 296665.0 301470.0 302824.0 301489.0 298101.0 293176.0 287130.0
3 1.0 196.15794587888288 -75.40174980216058 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 7213.0 22226.0 46507.0 77033.0 109799.0 141458.0 169842.0 193869.0 213236.0 228120.0 238956.0 246280.0 250645.99999999997 252575.0 252531.0 250917.0
4 1.0 152.5157277620057 -16.69658914551468 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 4898.0 15100.0 31764.0 52999.0 76155.0 98918.0 119715.0 137692.0 152535.0 164281.0 173167.0 179524.0 183709.0 186074.0 186936.0 186579.0
5 1.0 232.5218807039962 -48.19785440923031 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 18159.0 46153.0 84691.0 127660.0 169608.0 207022.0 238222.0 262810.0 281136.0 293918.0 301999.0 306212.0 307316.0 305968.0 302722.0 298035.0
6 1.0 157.5313960545693 -66.15222574356306 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 6075.0 19027.0 40319.0 67457.0 96948.0 125766.99999999999 151893.0 174259.0 192510.0 206740.0 217293.0 224624.0 229217.0 231534.0 231992.0 230957.0
7 1.0 321.03828028154874 -80.38310727837145 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 6971.0 22247.0 47607.0 80032.0 115230.0 149488.0 180351.0 206554.0 227710.0 243982.0 255826.0 263826.0 268586.0 270677.0 270613.0 268834.0
8 1.0 346.91859378037054 40.60698555790418 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 6941.0 20155.0 40644.0 65725.0 92195.0 117502.0 140050.0 159077.0 174400.0 186189.0 194798.0 200651.0 204179.0 205789.0 205841.0 204646.0
9 1.0 138.03894677727996 -87.94305744749441 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 6705.0 21365.0 45694.0 76823.0 110657.0 143646.0 173430.0 198784.0 219320.0 235179.0 246788.0 254695.0 259475.0 261674.00000000003 261780.0 260218.0
10 1.0 285.02101370975925 48.70453473049972 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 8696.0 26757.0 55802.0 92038.0 130588.00000000001 167461.0 200149.0 227464.0 249147.0 265492.0 277076.0 284581.0 288689.0 290030.0 289160.0 286552.0
11 1.0 190.40217111104562 -63.549603827932486 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 7810.0 23070.0 46995.0 76452.0 107618.0 137417.0 163923.0 186218.0 204086.0 217739.0 227608.0 234210.0 238068.0 239671.0 239452.0 237785.0
12 1.0 204.49604199381562 -75.68602513438397 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 7406.0 22753.0 47509.0 78559.0 111824.0 143905.0 172618.0 196879.0 216398.0 231364.0 242226.0 249533.0 253852.00000000003 255710.0 255581.0 253871.0
13 1.0 333.214789785358 -73.87145383705104 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 6942.0 22225.0 47656.0 80229.0 115629.0 150115.0 181203.0 207611.0 228941.0 245354.0 257305.99999999997 265383.0 270194.0 272315.0 272262.0 270480.0
14 1.0 25.5729809512393 30.968605323704594 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 21450.0 50530.0 87877.0 127356.0 164273.0 196002.0 221563.0 240998.0 254886.0 264020.0 269224.0 271267.0 270821.0 268451.0 264622.0 259711.00000000003
15 1.0 31.366547892554657 -45.83390222648794 0.8560829436941556 0.6468012544025852 0.16353017336019293 -0.01671392364041252 0.2102374300155673 -0.025869847963076335 13325.0 36935.0 71826.0 112768.0 154325.0 192585.0 225391.0 251952.99999999997 272349.0 287126.0 297034.0 302864.0 305367.0 305207.0 302956.0 299093.0
