idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15996.0 37498.0 64620.0 92642.0 118154.0 139418.0 155933.0 167922.0 175945.0 180671.0 182751.0 182763.0 181196.0 178450.0 174847.0 170637.0
1 1.0 257.468171894071 49.328519885754986 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 16031.0 37562.0 64709.0 92747.0 118268.0 139533.0 156044.0 168026.0 176041.0 180757.0 182827.0 182829.0 181253.0 178498.0 174887.0 170670.0
2 1.0 216.99481538579178 -30.033872634844457 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 16024.0 37549.0 64692.0 92729.0 118253.0 139526.0 156049.0 168046.0 176076.0 180809.0 182893.0 182909.0 181344.0 178600.0 174996.0 170785.0
3 1.0 196.15794587888288 -75.40174980216058 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15989.0 37482.0 64598.0 92623.0 118151.0 139440.0 155988.0 168012.0 176071.0 180829.0 182937.0 182972.0 181424.0 178692.0 175098.0 170895.0
4 1.0 152.5157277620057 -16.69658914551468 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15997.0 37501.0 64627.00000000001 92654.0 118172.0 139439.0 155955.0 167941.0 175959.0 180677.0 182747.0 182749.0 181171.0 178415.0 174802.0 170583.0
5 1.0 232.5218807039962 -48.19785440923031 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 16035.0 37566.0 64707.0 92733.0 118240.0 139492.0 155994.0 167972.0 175988.0 180711.0 182789.0 182803.0 181240.0 178500.0 174902.0 170700.0
6 1.0 157.5313960545693 -66.15222574356306 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15993.0 37490.0 64606.0 92623.0 118133.0 139396.0 155913.0 167906.0 175936.0 180670.0 182757.0 182778.0 181220.0 178483.0 174887.0 170686.0
7 1.0 321.03828028154874 -80.38310727837145 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15985.0 37476.0 64588.00000000001 92605.0 118119.0 139389.0 155913.0 167910.0 175942.0 180675.0 182759.0 182774.0 181209.0 178464.0 174860.0 170650.0
8 1.0 346.91859378037054 40.60698555790418 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15994.000000000002 37488.0 64598.0 92606.0 118104.0 139354.0 155857.0 167835.0 175851.0 180570.0 182645.0 182653.0 181083.0 178335.0 174729.0 170518.0
9 1.0 138.03894677727996 -87.94305744749441 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15989.0 37488.0 64610.0 92638.0 118162.0 139440.0 155970.0 167973.0 176009.0 180746.0 182835.0 182854.0 181293.0 178552.0 174951.0 170745.0
10 1.0 285.02101370975925 48.70453473049972 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 16025.000000000002 37553.0 64694.0 92722.0 118229.0 139480.0 155981.0 167956.0 175971.0 180693.0 182773.0 182789.0 181229.0 178493.0 174899.0 170702.0
11 1.0 190.40217111104562 -63.549603827932486 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 16008.000000000002 37518.0 64648.0 92676.0 118197.0 139469.0 155994.0 167993.0 176026.0 180760.0 182846.0 182863.0 181299.0 178555.0 174950.0 170739.0
12 1.0 204.49604199381562 -75.68602513438397 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15994.999999999998 37497.0 64624.0 92655.0 118183.0 139464.0 155998.0 168006.0 176047.0 180788.0 182880.0 182902.0 181342.0 178602.0 175001.0 170793.0
13 1.0 333.214789785358 -73.87145383705104 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 15985.0 37473.0 64581.0 92593.0 118104.0 139372.0 155897.0 167899.0 175938.0 180679.0 182773.0 182799.0 181244.0 178509.0 174915.0 170713.0
14 1.0 25.5729809512393 30.968605323704594 -0.5789022268132226 -1.0220819335174638 -0.21907921028256822 -0.18259269280240223 -0.20283463016357323 0.13714679010576455 16029.000000000002 37558.0 64700.99999999999 92734.0 118249.0 139510.0 156020.0 168002.0 176019.0 180741.0 182817.0 182826.0 181258.0 178513.0 174909.0 170700.0
