idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 336015.0 935585.0 1823198.0 2864452.0 3919565.0 4888228.0 5715653.0 6382260.0 6890758.0 7255782.0 7496994.0 7634978.0 7689077.0 7676414.0 7611601.0 7506805.0
1 1.0 257.468171894071 49.328519885754986 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 382051.0 1045196.0 2010376.0 3126804.0 4244295.0 5258679.0 6115561.0 6797768.0 7310991.0 7672695.0 7904922.0 8030138.000000001 8069107.000000001 8039994.999999999 7958158.0 7836283.0
2 1.0 216.99481538579178 -30.033872634844457 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 1496142.0 3188653.0 5133771.0 6995903.0 8580531.0 9817004.0 10710218.0 11301105.0 11642423.0 11786256.0 11778600.0 11657741.0 11454431.0 11192814.0 10891537.0 10564828.0
3 1.0 196.15794587888288 -75.40174980216058 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 560672.0 1431380.0 2617679.0 3919158.0 5165102.0 6251893.0 7135322.0 7810567.0 8294366.999999999 8612837.0 8794298.0 8865535.0 8850156.0 8768112.0 8635815.0 8466516.0
4 1.0 152.5157277620057 -16.69658914551468 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 651009.0 1663331.0 3036155.0 4531230.0 5949222.0 7172354.0 8153359.0 8890641.0 9406803.0 9734329.0 9907363.0 9957576.0 9912473.0 9795009.0 9623851.0 9413913.0
5 1.0 232.5218807039962 -48.19785440923031 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 962278.0 2175758.0 3661755.0 5164950.0 6511613.0 7618841.0 8467707.0 9074978.0 9473244.0 9699277.0 9788085.0 9770374.0 9671844.0 9513378.0 9311616.0 9079621.0
6 1.0 157.5313960545693 -66.15222574356306 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 563187.0 1451869.0 2670960.0 4013839.0 5302362.0 6427568.0 7342519.0 8041646.0 8542100.0 8870962.0 9057681.0 9130129.0 9112872.0 9026659.0 8888546.0 8712291.0
7 1.0 321.03828028154874 -80.38310727837145 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 435283.0 1163659.0 2198257.0 3370844.0 4524161.0 5554716.0 6412275.0 7084473.0 7581148.0 7922892.0 8133899.0 8238022.000000001 8256850.999999999 8208999.0 8110018.999999999 7972640.0
8 1.0 346.91859378037054 40.60698555790418 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 691502.0 1697549.0 3025554.0 4449220.0 5787280.0 6935720.0 7854598.0 8544675.0 9027983.0 9335076.0 9497751.0 9545415.0 9503600.0 9393639.0 9232922.0 9035373.0
9 1.0 138.03894677727996 -87.94305744749441 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 460404.0 1223315.0 2300191.0 3514140.0 4702335.0 5759096.0 6634236.0 7316524.0 7817286.0 8158562.999999999 8365807.999999999 8463882.0 8475162.0 8418847.0 8310924.0 8164431.0
10 1.0 285.02101370975925 48.70453473049972 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 329300.0 921490.0 1802367.0 2839556.0 3893661.0 4863771.0 5694211.0 6364606.0 6877087.0 7245931.0 7490601.0 7631600.0 7688254.0 7677711.0 7614626.0 7511216.0
11 1.0 190.40217111104562 -63.549603827932486 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 716315.0 1747894.0 3098042.0 4533887.0 5873289.0 7014577.0 7920986.0 8596060.0 9063840.0 9356144.0 9505462.0 9541500.0 9489845.0 9371743.0 9204425.0 9001630.0
12 1.0 204.49604199381562 -75.68602513438397 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 560129.0 1428115.0 2609672.0 3905324.0 5145393.0 6226980.0 7106217.0 7778357.0 8260054.0 8577277.0 8758180.0 8829393.0 8814390.0 8733014.0 8601589.0 8433298.0
13 1.0 333.214789785358 -73.87145383705104 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 420979.0 1133012.0 2150583.0 3309399.0 4453710.0 5479831.0 6336584.0 7010522.0 7510544.0 7856520.0 8072141.999999999 8180928.0 8204264.0 8160648.0 8065575.000000001 7931758.0
14 1.0 25.5729809512393 30.968605323704594 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 1403450.0 3023462.0 4908632.0 6734163.0 8305239.999999999 9545963.0 10455142.0 11068574.0 11435290.0 11604920.0 11621981.0 11523958.0 11341251.0 11097921.0 10812695.0 10499964.0
15 1.0 31.366547892554657 -45.83390222648794 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 689150.0 1740495.0 3151824.0 4676994.0 6114434.0 7347442.0 8330982.000000001 9065706.0 9576050.0 9895855.0 10060204.0 10101393.0 10047322.0 9921187.0 9741794.0 9524125.0
16 1.0 7.278623078517259 -14.302895997582283 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 1139432.0 2627622.0 4468306.0 6333878.0 7998980.0 9356704.0 10384128.0 11104856.0 11562613.0 11805891.0 11880273.0 11825273.0 11673587.0 11451489.0 11179668.0 10874185.0
17 1.0 299.74314439725765 10.326382438305046 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 334019.0 926116.0 1799625.0 2821967.0 3856383.0 4805202.0 5615311.0 6267892.0 6765772.0 7123336.0 7359822.0 7495344.0 7548791.0 7536888.0 7473906.0 7371735.0
18 1.0 280.13643034194615 64.89921128918289 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 328152.0 918622.0 1797243.0 2832067.0 3884027.0 4852388.0 5681524.0 6351038.0 6863002.0 7231627.0 7476309.0 7617492.0 7674455.0 7664309.0 7601677.0 7498754.0
19 1.0 313.2043733688549 40.8679672880391 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 365446.0 1009563.0 1955427.0 3057029.0 4165753.9999999995 5176861.0 6034567.0 6720270.0 7238505.0 7605916.0 7844006.0 7974915.0 8019226.0 7995019.0 7917624.0 7799736.0
20 1.0 352.30260320379506 -41.34097705703137 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 535297.0 1412178.0 2637953.0 4005878.0 5330653.0 6495501.0 7447862.0 8179088.999999999 8705175.0 9053230.0 9253342.0 9334268.0 9321489.0 9236602.0 9097393.0 8918226.0
21 1.0 287.6970831180205 -66.33309612759703 -0.7648055946994757 -0.6199338957951296 -0.2633419123353722 -0.0421715469884786 -0.011211272570937573 0.0010004795682626965 447530.0 1175942.0 2196630.0 3342780.0 4462746.0 5458706.0 6284389.0 6929541.0 7404727.0 7730413.0 7930232.0 8027300.0 8042456.0 7993616.0 7895735.0 7761037.0
