idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 23239.0 61725.0 116565.0 179184.0 241375.0 297565.0 344902.0 382533.0 410818.0 430741.0 443521.0 450395.0 452506.0 450853.0 446279.0 439485.0
1 1.0 257.468171894071 49.328519885754986 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 20813.0 55326.0 104534.0 160785.0 216760.0 267481.0 310386.0 344685.0 370670.0 389186.0 401300.0 408096.0 410581.0 409640.0 406025.0 400359.0
2 1.0 216.99481538579178 -30.033872634844457 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 50312.0 117458.0 202028.0 289433.0 369137.0 435730.0 487622.0 525458.0 550942.0 566122.0 573005.0 573386.0 568784.0 560449.0 549383.0 536381.0
3 1.0 196.15794587888288 -75.40174980216058 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 37792.0 94682.0 170929.0 253485.00000000003 331601.0 398970.0 453070.0 493829.0 522474.0 540766.0 550559.0 553576.0 551319.0 545043.0 535775.0 524334.0
4 1.0 152.5157277620057 -16.69658914551468 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 19697.0 53019.0 101179.0 156890.0 212916.0 264179.0 307948.0 343273.0 370322.0 389858.0 402897.0 410501.0 413671.0 413295.0 410134.0 404824.0
5 1.0 232.5218807039962 -48.19785440923031 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 58470.0 134778.0 229495.0 326070.0 412962.0 484539.0 539414.0 578603.0 604202.0 618604.0 624097.0 622690.0 616065.0 605586.0 592336.0 577167.0
6 1.0 157.5313960545693 -66.15222574356306 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 29403.0 76441.0 141782.0 214645.0 285390.0 347889.0 399323.0 439152.0 468138.0 487649.0 499232.0 504383.0 504441.0 500549.0 493654.0 484529.0
7 1.0 321.03828028154874 -80.38310727837145 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 35923.0 91082.0 165746.0 247172.0 324650.0 391780.0 445924.0 486905.0 515875.0 534542.0 544725.0 548129.0 546243.0 540317.0 531374.0 520232.99999999994
8 1.0 346.91859378037054 40.60698555790418 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 30055.0 78269.0 145242.0 219847.0 292159.0 355903.0 408220.0 448598.0 477857.0 497424.0 508904.0 513839.00000000006 513603.99999999994 509371.0 502109.0 492604.0
9 1.0 138.03894677727996 -87.94305744749441 -0.30181578242303014 -0.9526792352309615 -0.5247115308039827 -0.06993478570777255 -0.08340911412149993 -0.14689269718757444 33050.0 84846.0 155808.0 233965.0 308978.0 374500.0 427784.0 468490.0 497610.0 516717.0 527529.0 531672.0 530581.0 525469.0 517333.00000000006 506978.00000000006
