idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 4643.0 13965.0 28673.0 46751.0 65750.0 83725.0 99499.0 112544.0 122782.0 130393.00000000001 135685.0 139006.0 140699.0 141075.0 140407.0 138924.0
1 1.0 257.468171894071 49.328519885754986 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 7361.0 20525.0 39915.0 62491.0 85166.0 105777.0 123189.0 137038.0 147439.0 154747.0 159417.0 161909.0 162649.0 162009.0 160304.0 157792.0
2 1.0 216.99481538579178 -30.033872634844457 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 6777.0 16889.0 30605.0 45765.0 60501.0 73631.0 84600.0 93282.0 99802.0 104405.0 107378.0 109003.0 109539.0 109210.0 108207.0 106685.0
3 1.0 196.15794587888288 -75.40174980216058 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 2420.0 7557.0 16042.0 26944.0 38906.0 50721.0 61558.0 70954.0 78733.0 84905.0 89586.0 92944.0 95165.0 96430.0 96906.0 96739.0
4 1.0 152.5157277620057 -16.69658914551468 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 3961.0 11715.0 23832.0 38680.0 54306.0 69159.0 82289.0 93258.0 101981.0 108583.0 113294.0 116382.0 118115.0 118741.0 118478.0 117512.0
5 1.0 232.5218807039962 -48.19785440923031 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 3581.0 10095.0 19981.0 31912.000000000004 44381.0 56216.0 66700.0 75501.0 82552.0 87946.0 91855.0 94481.0 96029.0 96689.0 96630.0 95998.0
6 1.0 157.5313960545693 -66.15222574356306 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 2626.0 8135.999999999999 17162.0 28679.0 41239.0 53581.0 64847.0 74571.0 82585.0 88910.0 93677.0 97068.0 99278.0 100500.0 100906.0 100652.0
7 1.0 321.03828028154874 -80.38310727837145 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 2597.0 8306.0 17914.0 30407.0 44220.0 57924.0 70516.0 81436.0 90461.0 97597.0 102979.0 106806.0 109297.0 110670.0 111121.0 110826.0
8 1.0 346.91859378037054 40.60698555790418 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 2560.0 7799.0 16281.0 27020.0 38671.0 50076.0 60455.0 69392.0 76741.0 82529.0 86880.0 89964.0 91965.0 93059.0 93406.0 93150.0
9 1.0 138.03894677727996 -87.94305744749441 0.8608775647621413 0.7644245386833317 0.01785892877066242 0.0868094002171102 0.18772679450856405 -0.23274248855486426 2619.0 8305.0 17809.0 30114.0 43678.0 57110.0 69439.0 80124.0 88954.0 95937.0 101207.0 104958.0 107404.0 108757.0 109209.0 108932.0
