 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha D_model D_true model eta etafit
46 1.0 75.73772198658273 3.3903267896746883 47032.0 252965.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
47 1.0 46.41346715574719 -34.7741820818647 47090.0 253091.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
48 1.0 113.5542063327062 13.957730789647584 47076.0 252981.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
49 1.0 130.93587753934415 82.69800135001651 47012.0 252952.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
50 1.0 205.27083735043664 26.20264400208069 47104.0 253058.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
51 1.0 157.89654484643532 -83.63476156401164 47022.0 252957.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
52 1.0 355.8145817013214 -12.527560888548976 47021.0 253060.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
53 1.0 36.736131869290105 1.803033417285036 47130.0 253219.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
54 1.0 75.19563219414049 6.511949046621353 47029.0 252936.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
55 1.0 58.07142643859865 32.65065190869082 47109.0 253251.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
56 1.0 235.11899716754343 -40.032702408282105 47096.0 253272.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
57 1.0 91.18497691432157 -66.80509821606236 47046.0 253068.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
58 1.0 167.87187822827028 -19.31837822152302 47038.0 253127.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
59 1.0 87.99321312057698 82.1530301032708 47019.0 252934.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
60 1.0 57.2290501123871 -56.31643948484795 47028.0 252892.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
61 1.0 39.73505081914985 72.71711188708267 47043.0 252998.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
62 1.0 236.2786522074984 7.885071013918747 47117.0 253181.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
63 1.0 49.74586248550097 -7.755944103762147 47132.0 253290.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
64 1.0 70.76965020481926 68.76745384138013 47041.0 253021.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
65 1.0 132.74106143794708 -7.451286881654539 47137.0 253230.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
