 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha D_NEATM D_true model eta etafit
2789 1.0 312.9912798387957 55.3215159663645 71273315.0 675399229.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.895 1 FRM 1.0 0
2790 1.0 132.42996777367054 -12.073432594131674 8523037.0 97633648.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.427 1 FRM 1.0 0
2791 1.0 6.461101834656908 42.20556597650116 84857168.0 791574682.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.966 1 FRM 1.0 0
2792 1.0 283.33213715953707 52.29986007218261 65970691.0 642132575.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.869 1 FRM 1.0 0
2793 1.0 72.39772817216671 -13.74491772985452 32441242.000000004 377730071.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.66 1 FRM 1.0 0
2794 1.0 291.0172158765135 3.01716866883892 3127034.0 46155156.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 -2.0 1 FRM 1.0 0
2795 1.0 261.1632685469283 -89.19865989279123 53375654.0 565525214.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.804 1 FRM 1.0 0
2796 1.0 269.5767686893124 66.9647632687394 79849100.0 774879168.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.948 1 FRM 1.0 0
2797 1.0 282.06427561052277 84.42599375524946 74393888.0 717289000.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.916 1 FRM 1.0 0
2798 1.0 66.18770803739291 73.8214602204817 53378972.0 530938491.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.795 1 FRM 1.0 0
2799 1.0 30.762602683397 -20.873416850900654 80317282.0 758082531.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.944 1 FRM 1.0 0
2800 1.0 134.55102192847193 -38.43551232116139 36774706.0 382006705.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.682 1 FRM 1.0 0
2801 1.0 121.26039639732548 44.967914354774734 6577052.0 79623685.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.473 1 FRM 1.0 0
2802 1.0 106.89452189114922 26.64841621540458 882360.0 18116453.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 -2.0 1 FRM 1.0 0
2803 1.0 4.456239709370169 -66.70412877815275 46942418.0 474817273.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.754 1 FRM 1.0 0
2804 1.0 22.7263866197222 -11.225966954323383 83040615.0 746734867.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.948 1 FRM 1.0 0
2805 1.0 351.2564130870874 40.18400075134076 78632678.0 706702542.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.925 1 FRM 1.0 0
2806 1.0 234.4551775441186 32.28300912716358 76182062.0 752154507.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.931 1 FRM 1.0 0
2807 1.0 28.358936850092352 15.56052060439815 83545564.0 801852485.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.965 1 FRM 1.0 0
2808 1.0 207.3225283203667 79.94810527356947 69586536.0 659646617.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.886 1 FRM 1.0 0
2809 1.0 28.50097473590621 11.954592853486332 84081526.0 803301989.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.967 1 FRM 1.0 0
2810 1.0 194.71012827079232 74.31421821527664 66387324.00000001 620378738.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.864 1 FRM 1.0 0
2811 1.0 29.511748831259208 62.72522178842115 69462397.0 688875289.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.893 1 FRM 1.0 0
2812 1.0 4.422582363969041 -63.85194267300723 46500734.0 466041961.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.749 1 FRM 1.0 0
2813 1.0 172.65067707474097 -50.59800648017526 67643051.0 683341900.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.886 1 FRM 1.0 0
2814 1.0 120.68494048575972 -48.18158534460304 46230646.0 488700242.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.755 1 FRM 1.0 0
2815 1.0 340.9148306856336 -85.9379087001082 50842504.0 536974083.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.787 1 FRM 1.0 0
2816 1.0 86.06347928302002 4.300267002431241 7447725.0 113778694.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.451 1 FRM 1.0 0
2817 1.0 313.6781631144811 -35.144210007683284 3038092.0 39661004.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 -2.0 1 FRM 1.0 0
2818 1.0 16.205755194747265 -12.84555228719178 78241380.0 678883575.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.914 1 FRM 1.0 0
2819 1.0 319.60976515925586 7.8673605230395225 12880846.0 119586174.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.449 1 FRM 1.0 0
2820 1.0 120.57580912353959 -40.618482142965924 35710656.0 384330053.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.678 1 FRM 1.0 0
2821 1.0 143.70303696086822 -81.61239367709908 60716926.0 643600824.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.852 1 FRM 1.0 0
2822 1.0 70.45843820792402 -75.20904340044493 62966715.0 660095984.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.864 1 FRM 1.0 0
2823 1.0 194.7266494714546 -72.92503047451041 58996696.0 629567615.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.842 1 FRM 1.0 0
2824 1.0 31.528583475463776 -43.14777074780347 70579905.0 683356073.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.895 1 FRM 1.0 0
2825 1.0 38.9007488096887 -11.12717855167132 77035437.0 765647253.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.937 1 FRM 1.0 0
2826 1.0 26.04573014230442 88.64918196445319 68308788.0 659843383.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.882 1 FRM 1.0 0
2827 1.0 107.28240190523029 18.7892991839054 430963.0 11554190.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 -2.0 1 FRM 1.0 0
2828 1.0 234.72554702968407 -57.22947270534758 40134727.0 448907635.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.718 1 FRM 1.0 0
2829 1.0 10.822325511971652 -40.61295018336242 56423277.0 514257573.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.799 1 FRM 1.0 0
2830 1.0 274.8209095372773 23.156411656341334 25475191.0 280605738.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.593 1 FRM 1.0 0
2831 1.0 182.1825812979159 -58.47760576015388 67061904.99999999 699137501.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.888 1 FRM 1.0 0
2832 1.0 326.92306688043203 -33.97518580994898 8478856.0 84433390.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.419 1 FRM 1.0 0
2833 1.0 159.28309662735833 -56.06165805896048 64144172.0 657699113.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.868 1 FRM 1.0 0
2834 1.0 101.63646890253665 9.14311921295473 965226.0 23127195.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 -2.0 1 FRM 1.0 0
2835 1.0 290.78045827034055 -7.959408848296178 875884.0 16499994.999999998 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 -2.0 1 FRM 1.0 0
2836 1.0 162.26999730051216 -28.02654459602101 49383814.0 459662995.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.757 1 FRM 1.0 0
2837 1.0 280.5167588310505 -9.168791795068117 1363019.0 28659139.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 -2.0 1 FRM 1.0 0
2838 1.0 321.3835310459449 -3.5524102084388716 8514223.0 73910716.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.413 1 FRM 1.0 0
2839 1.0 258.444460762254 -33.55310870731262 11659132.0 161590379.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.463 1 FRM 1.0 0
2840 1.0 353.9261029728559 75.97417657893786 76449551.0 745041504.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.93 1 FRM 1.0 0
2841 1.0 49.76213879040303 88.72100827648518 67732538.0 654041565.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.878 1 FRM 1.0 0
2842 1.0 232.03001616532853 0.30103164485764466 58524839.0 615020409.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.837 1 FRM 1.0 0
2843 1.0 90.19243893628929 74.48269110638952 46839347.0 465343065.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.75 1 FRM 1.0 0
2844 1.0 347.07696586126525 46.952423496872 79051857.0 725470028.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.931 1 FRM 1.0 0
2845 1.0 302.8607103675678 -86.69809048187322 50268590.0 533264376.99999994 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.784 1 FRM 1.0 0
2846 1.0 43.56349924194468 81.78358604109977 65225290.0 636453459.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.865 1 FRM 1.0 0
2847 1.0 123.6591641600866 70.48650573108151 37734379.0 371931743.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.683 1 FRM 1.0 0
2848 1.0 113.7825257428244 -56.850883958280825 56124648.0 593366039.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.822 1 FRM 1.0 0
2849 1.0 131.47986273747185 77.90245735814526 50786817.0 490184752.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.773 1 FRM 1.0 0
2850 1.0 199.40106875918187 46.361822262830685 74531068.0 653878167.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.897 1 FRM 1.0 0
2851 1.0 357.0518593426451 -68.51065661951012 43728642.0 446593434.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.732 1 FRM 1.0 0
2852 1.0 198.78084798227377 33.30090613610757 78530597.0 674822696.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.914 1 FRM 1.0 0
2853 1.0 338.12389123879746 66.25474289559568 80862387.0 779808760.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.952 1 FRM 1.0 0
2854 1.0 222.80922517885975 27.584299164712036 83614079.0 801473237.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.965 1 FRM 1.0 0
2855 1.0 48.53791537977913 70.8107680163042 59314413.0 590189411.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.833 1 FRM 1.0 0
2856 1.0 4.014406966051496 -40.70687650575786 48059281.0 436645096.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.744 1 FRM 1.0 0
2857 1.0 236.69478209075396 -76.94627218859334 46971066.0 508157807.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.764 1 FRM 1.0 0
2858 1.0 168.30665641027318 6.346439729692349 38695224.0 310451823.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.657 1 FRM 1.0 0
2859 1.0 39.15240815751804 -75.69918327077997 58496316.0 605986820.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.834 1 FRM 1.0 0
2860 1.0 110.02334377109723 -73.74109173168402 64027378.0 677674724.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.872 1 FRM 1.0 0
2861 1.0 44.56532105738007 51.2317208173356 57868635.0 591091961.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.828 1 FRM 1.0 0
2862 1.0 313.79778749057743 25.324579131063814 27392458.0 260038448.00000003 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.594 1 FRM 1.0 0
2863 1.0 310.2661359642613 -61.500403598543386 18308344.0 209933989.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.526 1 FRM 1.0 0
2864 1.0 175.3532568443868 77.10558383506631 60144370.0 566953962.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.828 1 FRM 1.0 0
2865 1.0 38.36737313146068 57.64847731141279 63775102.0 640521788.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.862 1 FRM 1.0 0
2866 1.0 73.72986797004197 -87.28065619364882 56132605.0 592381125.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.822 1 FRM 1.0 0
2867 1.0 355.085247567543 40.58418993020953 81207556.0 734761164.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.94 1 FRM 1.0 0
2868 1.0 326.3342585767371 -14.033849189272189 9126832.0 75655645.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.409 1 FRM 1.0 0
2869 1.0 164.32414021842177 52.80749815177026 36268711.0 325493557.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.658 1 FRM 1.0 0
2870 1.0 9.817811284386035 19.46083599017284 85658496.0 751666654.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.956 1 FRM 1.0 0
2871 1.0 31.605796946326787 68.96074649721581 67619917.0 668614331.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.882 1 FRM 1.0 0
2872 1.0 284.25793679492403 45.28560738533315 55447365.0 544395311.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.806 1 FRM 1.0 0
2873 1.0 103.88036582107415 -47.96098233640085 47044650.0 506084713.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.763 1 FRM 1.0 0
2874 1.0 79.2662856816074 -17.44761670993867 27350417.0 325242972.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.618 1 FRM 1.0 0
2875 1.0 149.03264620769767 -31.391681593861428 38267442.0 375462654.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.686 1 FRM 1.0 0
2876 1.0 72.61475257223098 75.15543919462712 52488358.0 520720734.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.788 1 FRM 1.0 0
2877 1.0 228.99911034286447 -31.484747095641573 47291722.0 520906691.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.768 1 FRM 1.0 0
2878 1.0 91.3204889646398 -74.84786366363518 63753602.0 672971146.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.87 1 FRM 1.0 0
2879 1.0 178.07824474251888 73.43814621569882 59068141.0 551779326.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.82 1 FRM 1.0 0
2880 1.0 191.23561648574716 -33.16862690175385 75571054.0 734248790.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.924 1 FRM 1.0 0
2881 1.0 55.16933323530238 -41.939963572544244 67162870.0 700364967.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.889 1 FRM 1.0 0
2882 1.0 270.5352154076146 35.5929446005193 46484857.0 474436143.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.752 1 FRM 1.0 0
2883 1.0 46.54851113941494 25.790092699740228 57298227.0 600130878.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.828 1 FRM 1.0 0
2884 1.0 143.81330852364286 -19.540701182404646 21335443.0 213340379.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.544 1 FRM 1.0 0
2885 1.0 90.30446692617632 -64.76658689216346 63405576.0 672023510.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.869 1 FRM 1.0 0
2886 1.0 172.96666830602305 -47.08180006740497 67605881.0 674128509.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.884 1 FRM 1.0 0
2887 1.0 48.14274473157921 -1.8037547836647292 63024988.0 659514876.0 0.7011915944464007 -0.62101039130546 -0.26890937928731595 -0.0005452985339275815 0.002329544357563464 0.0007462133410774531 300 2 0.9744925923270713 0.002506184700967053 146.20906579173857 0.864 1 FRM 1.0 0
