idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 9283.0 23556.0 43004.0 64413.0 85019.0 103118.0 117955.0 129415.0 137741.0 143338.0 146654.0 148121.0 148123.0 146987.0 144985.0 142338.0
1 1.0 257.468171894071 49.328519885754986 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 21655.0 49608.0 83864.0 118287.0 148764.0 173416.0 191908.0 204740.0 212754.0 216866.0 217921.0 216649.0 213646.0 209392.0 204261.0 198543.0
2 1.0 216.99481538579178 -30.033872634844457 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 13091.0 31882.0 56405.0 82415.0 106619.0 127194.0 143495.0 155602.0 163959.0 169148.0 171761.0 172335.0 171333.0 169140.0 166066.0 162358.0
3 1.0 196.15794587888288 -75.40174980216058 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 11049.0 27930.0 50721.0 75539.0 99141.0 119597.0 136116.0 148645.0 157533.0 163295.0 166480.0 167601.0 167109.0 165381.0 162727.0 159396.0
4 1.0 152.5157277620057 -16.69658914551468 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 16969.0 36072.0 58446.0 80435.0 99745.0 115381.0 127210.99999999999 135558.0 140932.0 143875.0 144895.0 144428.0 142836.0 140414.0 137393.0 133957.0
5 1.0 232.5218807039962 -48.19785440923031 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 7107.0 18094.0 33214.0 50060.0 66489.0 81130.0 93327.0 102927.0 110072.0 115044.0 118175.0 119792.0 120195.0 119641.0 118348.0 116494.0
6 1.0 157.5313960545693 -66.15222574356306 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 18038.0 43269.0 75401.0 108612.0 138679.0 163484.0 182464.0 195953.0 204686.0 209513.0 211247.0 210599.0 208162.0 204415.0 199735.0 194418.0
7 1.0 321.03828028154874 -80.38310727837145 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 5695.0 15342.0 29264.0 45326.0 61430.0 76120.0 88627.0 98696.0 106391.0 111939.0 115638.0 117794.0 118693.0 118589.0 117697.0 116197.0
8 1.0 346.91859378037054 40.60698555790418 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 19497.0 45166.0 77033.0 109432.0 138440.0 162176.0 180214.0 192943.0 201106.0 205533.0 207009.0 206217.0 203725.0 199988.0 195368.0 190144.0
9 1.0 138.03894677727996 -87.94305744749441 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 9829.0 25233.0 46346.0 69624.0 92005.0 111603.0 127596.99999999999 139873.0 148715.0 154582.0 157975.0 159374.0 159201.0 157815.0 155513.0 152532.0
10 1.0 285.02101370975925 48.70453473049972 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 23454.0 51681.0 85303.0 118467.0 147448.0 170655.0 187906.0 199752.0 207037.0 210645.0 211384.0 209944.0 206889.0 202668.0 197633.0 192057.0
11 1.0 190.40217111104562 -63.549603827932486 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 14174.0 34910.0 62129.0 91039.0 117898.0 140643.0 158555.0 171741.0 180725.0 186176.0 188771.0 189121.0 187749.0 185085.0 181477.0 177197.0
12 1.0 204.49604199381562 -75.68602513438397 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 10164.0 25876.0 47265.0 70733.0 93209.0 112828.0 128788.99999999999 141000.0 149761.0 155539.0 158844.0 160159.0 159907.0 158450.0 156082.0 153044.0
13 1.0 333.214789785358 -73.87145383705104 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 4488.0 12334.0 23898.0 37489.0 51346.0 64185.00000000001 75285.0 84362.0 91419.0 96619.0 100194.0 102398.0 103472.0 103635.0 103077.0 101955.0
14 1.0 25.5729809512393 30.968605323704594 0.37759645899181865 -0.6489664449415857 -0.06585772065661294 -0.053779241332148855 0.15263793928160427 0.28157058661030687 12399.0 31300.0 56643.0 84003.0 109768.0 131858.0 149474.0 162632.0 171773.0 177504.0 180452.0 181196.0 180235.0 177982.0 174776.0 170883.0
