idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 16917.0 46106.0 88508.0 137587.0 186854.0 231796.0 270025.0 300747.0 324157.0 340963.0 352084.0 358469.0 361005.0 360472.0 357538.0 352758.0
1 1.0 257.468171894071 49.328519885754986 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 24785.0 67208.0 127892.0 196808.0 264516.0 324815.0 374735.0 413586.0 442010.0 461279.0 472865.0 478208.0 478601.0 475152.0 468781.0 460237.0
2 1.0 216.99481538579178 -30.033872634844457 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 24277.0 65687.0 124919.0 192258.0 258531.99999999997 317684.0 366782.0 405115.0 433276.0 452479.0 464148.0 469678.0 470329.0 467183.0 461140.0 452935.0
3 1.0 196.15794587888288 -75.40174980216058 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 27316.0 72594.0 136234.0 207548.0 276858.0 338009.0 388187.0 426877.0 454868.0 473542.0 484452.0 489089.0 488779.0 484652.0 477638.0 468491.0
4 1.0 152.5157277620057 -16.69658914551468 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 4215.0 11855.0 23546.0 37836.0 53005.0 67665.0 80924.0 92328.0 101735.0 109200.0 114885.0 119000.0 121768.0 123402.0 124098.0 124027.0
5 1.0 232.5218807039962 -48.19785440923031 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 32216.0 83170.0 152909.0 229433.0 302507.0 365962.0 417221.0 456071.0 483578.0 501349.00000000006 511101.0 514443.0 512783.0 507302.99999999994 498968.0 488555.0
6 1.0 157.5313960545693 -66.15222574356306 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 24729.0 66371.0 125514.99999999999 192402.0 257963.0 316287.0 364558.0 402143.0 429667.0 448360.0 459638.0 464886.0 465346.0 462086.0 455991.0 447785.0
7 1.0 321.03828028154874 -80.38310727837145 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 22213.0 57964.0 107895.0 163919.0 218708.0 267523.0 308109.0 339948.0 363530.0 379830.0 389983.0 395103.0 396198.0 394137.0 389647.0 383325.0
8 1.0 346.91859378037054 40.60698555790418 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 11569.0 32512.0 63950.00000000001 101406.0 140020.0 176155.0 207702.0 233778.0 254313.0 269697.0 280539.0 287514.0 291280.0 292436.0 291505.0 288929.0
9 1.0 138.03894677727996 -87.94305744749441 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 25546.0 67689.0 126928.00000000001 193433.0 258270.0 315708.0 363080.0 399844.0 426675.0 444815.0 455677.0 460631.0 460902.0 457538.0 451408.0 443219.0
10 1.0 285.02101370975925 48.70453473049972 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 23465.0 62540.0 117853.0 180367.0 241712.0 296421.0 341867.0 377430.0 403657.0 421658.0 432725.0 438131.0 439023.0 436388.0 431052.0 423690.0
11 1.0 190.40217111104562 -63.549603827932486 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 25715.0 68999.0 130394.00000000001 199702.0 267493.0 327655.0 377309.0 415839.0 443933.0 462890.0 474196.0 479294.0 479479.0 475854.0 469336.0 460669.0
12 1.0 204.49604199381562 -75.68602513438397 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 27523.0 72907.0 136530.0 207693.0 276764.0 337642.0 387552.0 426006.0 453802.0 472326.0 483126.0 487689.0 487335.0 483186.0 476170.0 467035.0
13 1.0 333.214789785358 -73.87145383705104 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 18773.0 48941.0 91255.0 139042.0 186141.0 228483.0 264048.0 292285.0 313516.0 328503.0 338167.0 343433.0 345149.0 344056.0 340780.0 335839.0
14 1.0 25.5729809512393 30.968605323704594 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 17338.0 48477.0 94600.0 148680.0 203442.0 253691.0 296602.0 331178.0 357567.0 376535.0 389100.0 396327.0 399214.0 398647.0 395379.0 390037.0
15 1.0 31.366547892554657 -45.83390222648794 -0.5467665644776445 0.6382632037454044 0.25043702926380956 0.18691801823992277 0.009488936009191613 -0.022803033931811215 13730.0 37996.0 73885.0 116125.0 159205.0 199116.0 233606.0 261799.99999999997 283714.0 299855.0 310954.0 317797.0 321139.0 321658.0 319939.0 316477.0
