idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 93911.0 262789.0 511580.99999999994 800869.0 1090825.0 1353768.0 1575309.0 1750997.0 1882449.0 1974369.0 2032636.9999999998 2063202.0 2071534.0000000002 2062396.0000000002 2039797.0 2007032.9999999998
1 1.0 257.468171894071 49.328519885754986 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 57654.0 164870.0 327725.0 523066.99999999994 725126.0 914405.0 1079495.0 1215594.0 1322290.0 1401676.0 1457024.0 1491967.0 1510036.0 1514439.0 1507965.0 1492977.0
2 1.0 216.99481538579178 -30.033872634844457 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 4751.0 14980.0 32374.0 55511.0 81870.0 108964.0 134892.0 158444.0 178990.0 196318.0 210490.0 221722.0 230307.0 236570.0 240830.0 243389.0
3 1.0 196.15794587888288 -75.40174980216058 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 67641.0 186851.0 362776.0 569290.0 779276.0 973156.0 1140060.0 1275889.0 1380885.0 1457660.0 1509867.0 1541410.0 1556002.0 1556968.0 1547174.0 1529025.0
4 1.0 152.5157277620057 -16.69658914551468 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 68014.0 198704.0 399191.0 640181.0 888792.0 1120306.0 1320525.0 1483768.0 1609924.0 1701982.0 1764325.0 1801694.0 1818626.0 1819184.0 1806864.0 1784599.0
5 1.0 232.5218807039962 -48.19785440923031 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 20185.0 54563.0 105679.0 166958.0 231098.0 292413.0 347365.0 394238.0 432588.0 462747.0 485456.0 501633.0 512227.0 518143.0 520197.0 519108.0
6 1.0 157.5313960545693 -66.15222574356306 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 70797.0 200804.0 395879.0 626960.0 862998.0 1081295.0 1269164.0 1421785.0 1539393.0 1624983.0 1682756.0 1717193.0 1732547.0 1732616.0 1720659.0 1699409.0
7 1.0 321.03828028154874 -80.38310727837145 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 87327.0 240568.0 464479.0 724135.0 984592.0 1221541.0 1422220.0 1582517.0 1703647.0 1789578.0 1845362.0 1876172.0 1886799.0 1881447.0 1863677.0 1836439.0
8 1.0 346.91859378037054 40.60698555790418 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 68260.0 188735.0 366456.0 574887.0 786576.0 981783.0 1149611.0 1286016.0 1391319.0 1468211.0 1520412.0 1551871.0 1566338.0 1567155.0 1557202.0 1538891.0
9 1.0 138.03894677727996 -87.94305744749441 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 82711.0 230947.0 449907.0 705827.0 964106.0 1200267.0 1401193.0 1562419.0 1684868.0 1772300.0 1829631.0 1861946.0 1873988.0 1869937.0 1853346.0 1827163.0
10 1.0 285.02101370975925 48.70453473049972 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 78974.0 222127.0 435000.0 685125.0 938676.0 1171432.0 1370212.0 1530341.0 1652505.0 1740244.0 1798290.0 1831589.0 1844778.0 1841963.0 1826641.0 1801727.0
11 1.0 190.40217111104562 -63.549603827932486 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 52941.0 147857.0 289912.0 458938.0 633083.0 796012.0 938226.0 1055751.0 1148264.0 1217521.0 1266262.0 1297532.0 1314300.0 1319268.0 1314796.0 1302892.0
12 1.0 204.49604199381562 -75.68602513438397 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 67406.0 185257.0 358604.0 561703.0 767994.0 958366.0 1122232.0 1255621.0 1358789.0 1434302.0 1485738.0 1516913.0 1531460.0 1532631.0 1523229.0 1505609.0
13 1.0 333.214789785358 -73.87145383705104 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 90864.0 251076.00000000003 485304.0 756701.0 1028486.0 1275184.0 1483536.0 1649388.0 1774157.0 1862114.0 1918633.0 1949179.0 1958798.0 1951897.0 1932203.0 1902791.0
14 1.0 25.5729809512393 30.968605323704594 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 13500.0 38994.0 79091.0 129271.0 183636.0 237114.0 286236.0 329070.0 364858.0 393617.0 415815.0 432152.0 443404.0 450342.0 453684.0 454070.0
15 1.0 31.366547892554657 -45.83390222648794 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 42458.0 127143.0 261305.0 427721.0 604778.0 774832.0 926685.0 1054885.0 1158043.0 1237249.0 1294886.0 1333853.0 1357109.0 1367421.0 1367255.0 1358737.0
16 1.0 7.278623078517259 -14.302895997582283 -0.3657384191161631 -0.7448048788427994 -0.3552415811353119 0.06323971716019013 0.06074586274129173 -0.004983685496066592 32496.999999999996 97342.0 200762.0 330242.0 469518.0 604945.0 727552.0 832677.0 918803.0 986399.0 1037028.0000000001 1072742.0 1095719.0 1108049.0 1111629.0 1108128.0
