idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 9224.0 28021.0 58080.0 95555.0 135520.0 173925.0 208192.0 237064.0 260222.99999999997 277919.0 290703.0 299243.0 304220.0 306268.0 305955.0 303767.0
1 1.0 257.468171894071 49.328519885754986 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 11260.0 34027.0 70085.0 114566.0 161474.0 206028.0 245289.0 277921.0 303685.0 322992.0 336571.0 345263.0 349899.0 351241.0 349958.0 346616.0
2 1.0 216.99481538579178 -30.033872634844457 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 27528.0 68620.0 124263.0 185429.0 244339.0 296160.0 338722.0 371672.0 395676.0 411872.0 421534.0 425887.0 426026.0 422888.0 417250.0 409746.0
3 1.0 196.15794587888288 -75.40174980216058 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 24431.0 63031.00000000001 116602.0 176459.0 234787.0 286567.0 329437.0 362889.0 387488.0 404305.0 414574.0 419501.0 420171.0 417518.0 412319.0 405212.0
4 1.0 152.5157277620057 -16.69658914551468 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 6428.0 18948.0 38825.0 63741.00000000001 90650.0 116965.0 140947.0 161664.0 178780.0 192345.0 202630.0 210007.0 214883.0 217654.0 218682.0 218291.0
5 1.0 232.5218807039962 -48.19785440923031 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 25182.0 60204.0 106249.0 155989.0 203427.0 244956.0 279022.0 305435.0 324757.0 337895.0 345847.0 349571.0 349924.0 347640.0 343330.0 337495.0
6 1.0 157.5313960545693 -66.15222574356306 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 23548.0 63020.00000000001 119293.0 183248.0 246252.0 302575.0 349415.0 386069.0 413069.0 431553.0 442856.0 448300.0 449077.0 446215.0 440573.0 432852.0
7 1.0 321.03828028154874 -80.38310727837145 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 18809.0 48531.0 90071.0 136955.0 183193.0 224808.0 259809.99999999997 287639.0 308594.0 323409.0 332979.0 338209.0 339929.0 338869.0 335644.0 330765.0
8 1.0 346.91859378037054 40.60698555790418 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 10974.0 33526.0 69562.0 114297.0 161697.0 206885.0 246828.0 280115.0 306466.0 326267.0 340244.0 349239.0 354095.0 355584.0 354387.0 351080.0
9 1.0 138.03894677727996 -87.94305744749441 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 22452.0 58580.0 109237.0 166306.0 222313.0 272362.0 314075.0 346864.0 371191.0 388034.0 398544.0 403860.0 405018.0 402913.0 398295.0 391780.0
10 1.0 285.02101370975925 48.70453473049972 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 9219.0 28194.0 58677.0 96786.0 137492.0 176643.0 211586.0 241024.0 264627.0 282650.0 295658.0 304335.0 309378.0 311440.0 311099.0 308852.0
11 1.0 190.40217111104562 -63.549603827932486 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 25673.0 66750.0 123975.0 187978.0 250296.00000000003 305503.0 351066.0 386467.0 412341.0 429868.0 440396.0 445232.0 445551.0 442357.0 436488.0 428622.0
12 1.0 204.49604199381562 -75.68602513438397 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 24109.0 61891.0 114164.0 172479.0 229267.0 279676.0 321427.0 354028.0 378027.0 394462.0 404527.0 409393.0 410112.0 407591.0 402586.0 395715.0
13 1.0 333.214789785358 -73.87145383705104 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 16478.0 42723.0 79655.0 121621.0 163297.0 201079.0 233108.0 258803.0 278366.0 292406.0 301693.0 307018.0 309118.0 308644.0 306149.0 302098.0
14 1.0 25.5729809512393 30.968605323704594 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 22483.0 59980.0 113460.0 174378.0 234593.0 288646.0 333822.0 369385.0 395787.0 414062.0 425453.0 431200.0 432430.0 430121.0 425092.0 418015.0
15 1.0 31.366547892554657 -45.83390222648794 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 20101.0 54589.0 104533.0 162099.0 219562.0 271605.0 315478.0 350340.0 376512.0 394909.0 406674.0 412965.0 414848.0 413256.0 408974.0 402653.0
16 1.0 7.278623078517259 -14.302895997582283 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 12193.0 35153.0 70423.0 113150.0 157720.0 199774.0 236689.0 267299.0 291435.0 309506.0 322205.0 330322.0 334635.0 335856.0 334608.0 331424.0
17 1.0 299.74314439725765 10.326382438305046 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 2294.0 7094.0 15103.0 25586.0 37361.0 49307.0 60595.0 70710.0 79403.0 86605.0 92367.0 96803.0 100059.0 102291.0 103648.0 104271.0
18 1.0 280.13643034194615 64.89921128918289 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 11296.0 34557.0 71718.0 117795.0 166534.0 212900.0 253784.0 287758.0 314560.0 334615.0 348684.0 357649.0 362382.0 363683.0 362252.0 358683.0
19 1.0 313.2043733688549 40.8679672880391 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 7001.0 21929.0 46510.0 77909.0 112106.0 145599.0 176027.0 202134.0 223487.0 240182.0 252608.0 261287.0 266776.0 269610.0 270273.0 269191.0
20 1.0 352.30260320379506 -41.34097705703137 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 9018.0 25053.0 49166.0 78106.0 108243.0 136779.0 162019.0 183191.0 200155.0 213140.0 222569.0 228929.0 232710.0 234367.0 234302.0 232861.0
21 1.0 287.6970831180205 -66.33309612759703 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 15075.0 37346.0 67674.0 101431.0 134520.0 164273.0 189372.0 209456.0 224734.0 235704.0 242974.0 247161.0 248833.0 248493.0 246570.0 243420.0
22 1.0 166.13257041105547 -80.03262232418437 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 23812.0 62351.0 116428.0 177287.0 236885.0 289980.0 334060.0 368537.0 393949.0 411371.0 422059.0 427246.0 428047.0 425421.0 420170.0 412949.0
23 1.0 280.99050346312396 -35.712245793430355 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 8390.0 19359.0 33310.0 48019.0 61805.0 73729.0 83441.0 90951.0 96459.0 100239.0 102579.0 103747.0 103979.0 103475.0 102399.0 100889.0
24 1.0 42.57879331281596 -42.818733136857915 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 22566.0 60800.0 115656.0 178325.0 240337.0 295999.0 342474.0 378998.0 406041.0 424685.0 436226.0 441953.0 443037.0 440491.0 435163.0 427747.0
25 1.0 230.3715676779086 -7.894697975913658 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 23011.0 57515.0 104677.0 157094.0 208186.0 253710.0 291634.0 321479.0 343677.0 359108.0 368801.0 373778.0 374966.0 373171.0 369071.0 363223.0
26 1.0 51.607183467256704 32.990640398582485 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 22922.0 55520.0 99034.0 146665.0 192627.0 233306.0 267041.0 293506.0 313146.0 326771.0 335309.0 339667.0 340669.0 339026.0 335334.0 330087.0
27 1.0 340.0808101378502 35.21258021499429 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 8588.0 26761.0 56436.0 94005.0 134545.0 173875.0 209251.0 239274.0 263528.0 282207.0 295834.0 305071.0 310604.0 313083.0 313090.0 311126.0
28 1.0 187.8653958300258 -38.96660761521 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 22887.0 61921.0 117990.0 182016.0 245285.0 301966.0 349180.0 386176.0 413467.0 432183.0 443664.0 449236.0 450103.0 447298.0 441688.0 433979.0
29 1.0 149.2782983965885 -21.61314793797831 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 7622.0 22003.0 44385.0 71987.0 101389.0 129787.00000000001 155370.0 177216.0 195047.0 208983.0 219365.0 226632.0 231243.0 233637.0 234213.0 233319.0
0 1.0 95.24002035766571 -57.39282688735745 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 21808.0 58412.0 110749.0 170466.0 229570.0 282691.0 327142.0 362187.0 388252.0 406344.0 417675.0 423456.0 424791.0 422638.0 417802.0 410942.0
1 1.0 278.724128196318 51.93819221517336 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 10051.0 30673.0 63669.0 104737.0 148400.0 190191.0 227302.0 258398.00000000003 283177.0 301957.0 315374.0 324183.0 329144.0 330960.0 330253.0 327554.0
2 1.0 164.21411959795748 -79.76734624201674 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 23828.0 62458.0 116702.0 177774.0 237593.0 290891.0 335139.0 369745.0 395248.0 412728.0 423446.0 428642.0 429434.0 426787.0 421505.0 414247.0
3 1.0 204.63622159271347 35.459503510497726 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 10443.0 32092.000000000004 66877.0 110255.0 156400.0 200552.0 239718.0 272479.0 298521.0 318192.0 332176.0 341281.0 346320.0 348044.0 347113.0 344092.0
4 1.0 6.764328157087851 50.1651712693986 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 16102.000000000002 46395.0 92297.0 146911.0 202740.0 254278.99999999997 298460.0 334140.0 361405.0 381012.0 393998.0 401462.0 404439.0 403846.0 400467.0 394953.0
5 1.0 222.34877894731574 49.93336113277556 -0.10087516098806878 0.8009648933725778 0.3617631736163182 0.16881301539634938 -0.08852095106716111 -0.02393220426730936 11301.0 34548.0 71667.0 117675.0 166329.0 212606.0 253406.00000000003 287307.0 314050.0 334057.0 348091.0 357031.0 361748.0 363041.0 361607.0 358041.0
