idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 141822.0 395743.0 771889.0 1213466.0 1661517.0 2073738.0 2426949.0 2712741.0 2932064.0 3090899.0 3197368.0 3260025.0 3286937.0 3285272.0 3261168.0 3219751.0
1 1.0 257.468171894071 49.328519885754986 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 135339.0 393181.0 786839.0 1258306.0 1743255.0 2193717.0 2582392.0 2898565.0 3142301.0 3319610.0 3439148.0 3510212.0 3541666.0 3541426.0 3516294.0 3471964.0
2 1.0 216.99481538579178 -30.033872634844457 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 142695.0 413230.0 824455.0 1314805.0 1816980.0 2281380.0 2680215.0 3002979.0 3250269.0 3428720.0 3547571.0 3616627.0 3645155.0 3641388.0 3612367.0 3563961.0
3 1.0 196.15794587888288 -75.40174980216058 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 131249.0 386376.0 779828.0 1254242.0 1744508.0 2201430.0 2596652.0 2918774.0 3167517.0 3348785.0 3471270.0 3544382.0 3577122.0 3577547.0 3552587.0 3508048.0
4 1.0 152.5157277620057 -16.69658914551468 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 14338.0 44171.0 93876.0 159004.0 232368.0 307118.0 378110.0 442106.0 497456.0 543651.0 580917.0 609909.0 631494.0 646616.0 656203.0 661127.0
5 1.0 232.5218807039962 -48.19785440923031 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 121862.0 359902.0 728643.0 1175302.0 1639058.0 2073385.0 2451031.0 2760634.0 3001387.0 3178442.0 3299714.0 3373905.0 3409419.0 3413828.0 3393679.0 3354483.0
6 1.0 157.5313960545693 -66.15222574356306 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 118687.0 349456.0 706414.0 1138674.0 1587703.0 2008697.9999999998 2375341.0 2676571.0 2911479.0 3084910.0 3204396.0 3278260.0 3314562.0 3320586.0 3302642.0 3266056.0
7 1.0 321.03828028154874 -80.38310727837145 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 113924.0 329163.0 658062.0 1053696.0 1463353.0 1847069.0 2181478.0 2456787.0 2672206.0 2832055.0 2943050.0 3012625.0 3047996.0 3055701.0 3041423.0 3009968.0
8 1.0 346.91859378037054 40.60698555790418 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 87043.0 245610.0 485491.0 773675.0 1073286.0 1356092.0 1605183.0 1813027.0 1978442.0 2103959.0 2193947.0 2253426.0 2287384.0 2300423.0 2296602.0 2279404.0
9 1.0 138.03894677727996 -87.94305744749441 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 131045.0 383070.0 769759.0 1234539.0 1713930.0 2160246.0 2546131.0 2860664.0 3103672.0 3280942.0 3400941.0 3472818.0 3505322.0 3506284.0 3482442.0 3439445.0
10 1.0 285.02101370975925 48.70453473049972 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 94890.0 278461.0 563677.0 911860.0 1277268.0 1623927.0 1929875.0 2185101.0 2387800.0 2541007.0 2650163.0 2721571.0 2761501.0 2775726.0 2769328.0 2746649.0
11 1.0 190.40217111104562 -63.549603827932486 -0.8053706940512529 0.4494055705262623 0.21524127819089697 0.031468224233876727 -0.05491938211144359 -0.004531734116180715 128861.0 378643.0 763529.0 1227575.0 1707334.0 2154831.0 2542348.0 2858668.0 3103412.0 3282250.0 3403592.0 3476575.0 3509957.0 3511592.0 3488246.0 3445594.0
