idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 8125.0 26365.0 58006.0 100481.0 148914.0 198422.0 245271.0 287116.0 322801.0 352018.0 375000.0 392284.0 404540.0 412477.0 416775.0 418058.0
1 1.0 257.468171894071 49.328519885754986 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 18115.0 54775.0 114137.0 189219.0 270376.0 349301.0 420466.0 481002.0 530008.0 567823.0 595466.0 614249.0 625545.0 630658.0 630758.0 626862.0
2 1.0 216.99481538579178 -30.033872634844457 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 14228.0 42863.0 89423.0 148791.0 213638.0 277468.0 335807.0 386194.0 427712.0 460449.0 485074.0 502526.99999999994 513834.0 519995.0 521924.00000000006 520428.0
3 1.0 196.15794587888288 -75.40174980216058 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 8056.000000000001 27040.0 60695.0 106455.0 159040.0 213050.0 264318.0 310212.0 349420.0 381579.0 406927.0 426041.0 439652.0 448528.0 453414.0 454989.0
4 1.0 152.5157277620057 -16.69658914551468 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 15362.0 42751.0 84862.0 136688.0 192004.0 245609.0 294069.0 335584.0 369563.0 396191.0 416082.0 430048.0 438952.0 443628.0 444831.0 443227.0
5 1.0 232.5218807039962 -48.19785440923031 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 7372.0 23003.0 49434.0 84379.0 123872.0 164039.0 201959.0 235816.0 264727.0 288469.0 307238.0 321459.0 331666.0 338416.0 342245.0 343645.0
6 1.0 157.5313960545693 -66.15222574356306 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 12474.0 40631.0 88974.0 152804.0 224163.0 295535.0 361515.0 418985.0 466653.0 504453.00000000006 533044.0 553444.0 566796.0 574231.0 576793.0 575410.0
7 1.0 321.03828028154874 -80.38310727837145 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 3549.0 13046.0 31248.0 57574.0 89434.0 123678.0 157567.0 189143.0 217228.0 241271.0 261160.99999999997 277064.0 289309.0 298295.0 304445.0 308168.0
8 1.0 346.91859378037054 40.60698555790418 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 11066.0 37116.0 82735.0 143774.0 212676.0 282120.0 346734.0 403350.0 450587.0 488289.0 517030.0 537757.0 551557.0 559519.0 562656.0 561870.0
9 1.0 138.03894677727996 -87.94305744749441 0.38428722516189895 -0.7266846643484444 -0.24330367704008793 -0.03354153802129952 0.0804013467911412 0.10702636225084242 6320.0 22188.0 51299.0 91872.0 139394.0 188967.0 236654.0 279864.0 317216.0 348233.0 373025.0 392048.0 405924.0 415336.0 420953.0 423397.0
