idx D_km lam beta x1 y1 z1 x2 y2 z2 flux5 flux6 flux7 flux8 flux9 flux10 flux11 flux12 flux13 flux14 flux15 flux16 flux17 flux18 flux19 flux20
0 1.0 197.5728614138369 73.17998985981222 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 112544.0 320843.0 634552.0 1007104.9999999999 1388363.0 1741509.0 2045846.0 2293415.0 2484473.0 2623775.0 2718062.0 2774548.0 2800099.0 2800850.0 2782077.0 2748203.0
1 1.0 257.468171894071 49.328519885754986 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 130951.00000000001 368026.0 719750.0 1131948.0 1548651.0 1930087.0 2254856.0 2515597.0 2713723.0 2855270.0 2948164.0 3000621.0 3020309.0 3013984.0 2987390.0 2945298.0
2 1.0 216.99481538579178 -30.033872634844457 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 63860.0 163243.0 303125.0 463444.0 624917.0 774023.0 903310.0 1009940.0000000001 1094025.0 1157322.0 1202340.0 1231802.0 1248336.0 1254328.0 1251859.0 1242701.0
3 1.0 196.15794587888288 -75.40174980216058 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 139822.0 386091.0 746215.0 1163877.0 1582752.0 1963703.0 2286223.0 2543738.0 2738238.0 2876132.0 2965564.0 3014862.0 3031738.0 3022952.0 2994232.0 2950318.0
4 1.0 152.5157277620057 -16.69658914551468 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 18111.0 56348.0 120183.0 203642.0 297228.0 392005.0 481388.0 561351.0 629959.0 686747.0 732171.0 767199.0 793033.0 810930.0 822100.0 827654.0
5 1.0 232.5218807039962 -48.19785440923031 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 130979.00000000001 343343.0 643616.0 985286.0 1324416.0 1631352.0 1890929.0 2098565.0 2256103.0 2368681.0 2442711.0 2484721.0 2500755.0 2496123.0 2475335.0 2442137.0
6 1.0 157.5313960545693 -66.15222574356306 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 120056.0 332382.0 644923.0 1010197.9999999999 1379613.0 1718625.0 2008498.0 2242601.0 2421920.0 2551505.0 2638112.0 2688809.0 2710245.0 2708312.0 2688045.0 2653650.0
7 1.0 321.03828028154874 -80.38310727837145 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 129509.99999999999 370060.0 731411.0 1158359.0 1592317.0 1990985.0 2331238.0 2604834.0 2812928.0 2961680.0 3059333.0 3114491.0 3135211.0 3128604.0 3100721.0 3056584.0
8 1.0 346.91859378037054 40.60698555790418 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 50098.0 138349.0 270671.0 429479.0 595218.0 752783.0 892935.0 1011350.0 1107090.0 1181249.0 1235970.0 1273815.0 1297386.0 1309120.0 1311202.0 1305523.0
9 1.0 138.03894677727996 -87.94305744749441 0.8894101442517943 0.2485511472905992 0.11940654024154701 -0.06660172920498394 0.010932738154595001 0.01577433430168581 139160.0 394455.0 774845.0 1221138.0 1671870.0 2083427.0 2432514.0 2711328.0 2921698.0 3070477.0 3166521.0 3218930.0 3236151.0 3225588.0 3193506.0 3145082.0
